date,admin1,admin2,market,latitude,longitude,category,commodity,unit,priceflag,pricetype,currency,price,usdprice
#date,#adm1+name,#adm2+name,#loc+market+name,#geo+lat,#geo+lon,#item+type,#item+name,#item+unit,#item+price+flag,#item+price+type,#currency,#value,#value+usd
2022-12-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.500127,44.819708,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4556
2022-12-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.500127,44.819708,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2492.31,0.5677
2022-12-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.500127,44.819708,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2450.0,0.5581
2022-12-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.500127,44.819708,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3500.0,0.7973
2022-12-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.500127,44.819708,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10230.77,2.3305
2022-12-15,Atsimo Andrefana,Ampanihy Ouest,Maniry,-24.500127,44.819708,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4000.0,0.9112
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ambatry,-23.8519417,44.4102422,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2875.0,0.6549
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ambatry,-23.8519417,44.4102422,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,1925.0,0.4385
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ambatry,-23.8519417,44.4102422,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2450.0,0.5581
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ambatry,-23.8519417,44.4102422,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,9000.0,2.0501
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ambatry,-23.8519417,44.4102422,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,2200.0,0.5011
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Andranomangatsiaka,-23.397209,44.510304,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2807.69,0.6396
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Andranomangatsiaka,-23.397209,44.510304,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2450.0,0.5581
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Andranomangatsiaka,-23.397209,44.510304,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.2779
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Andranomangatsiaka,-23.397209,44.510304,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3938.46,0.8971
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ankazomanga,-23.654979,44.134454,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1500.0,0.3417
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ankazomanga,-23.654979,44.134454,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ankazomanga,-23.654979,44.134454,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2537.5,0.578
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ankazomanga,-23.654979,44.134454,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2712.5,0.6179
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ankazomanga,-23.654979,44.134454,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.2779
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ankazomanga,-23.654979,44.134454,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4800.0,1.0934
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ankazombalala,-23.593418,44.689712,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2500.0,0.5695
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ankazombalala,-23.593418,44.689712,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2362.5,0.5382
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ankazombalala,-23.593418,44.689712,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2712.5,0.6179
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ankazombalala,-23.593418,44.689712,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.2779
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Ankazombalala,-23.593418,44.689712,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4800.0,1.0934
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Beantake,-23.792474,44.313161,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1400.0,0.3189
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Beantake,-23.792474,44.313161,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2625.0,0.5979
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Beantake,-23.792474,44.313161,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Beantake,-23.792474,44.313161,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.2779
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Beantake,-23.792474,44.313161,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4369.23,0.9953
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Lazarivo,-23.90087,44.957289,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1800.0,0.41
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Lazarivo,-23.90087,44.957289,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2400.0,0.5467
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Lazarivo,-23.90087,44.957289,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Lazarivo,-23.90087,44.957289,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2975.0,0.6777
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Lazarivo,-23.90087,44.957289,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.2779
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Lazarivo,-23.90087,44.957289,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4800.0,1.0934
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Maroarivo,-23.797589,44.097042,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2400.0,0.5467
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Maroarivo,-23.797589,44.097042,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2625.0,0.5979
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Maroarivo,-23.797589,44.097042,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Maroarivo,-23.797589,44.097042,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,9076.92,2.0676
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Maroarivo,-23.797589,44.097042,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3092.31,0.7044
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Marosavoa,-23.288263,44.358442,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1800.0,0.41
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Marosavoa,-23.288263,44.358442,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2400.0,0.5467
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Marosavoa,-23.288263,44.358442,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Marosavoa,-23.288263,44.358442,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2975.0,0.6777
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Marosavoa,-23.288263,44.358442,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,11000.0,2.5057
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Marosavoa,-23.288263,44.358442,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4800.0,1.0934
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Masiaboay,-23.901163,44.463499,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2461.54,0.5607
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Masiaboay,-23.901163,44.463499,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2705.77,0.6163
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Masiaboay,-23.901163,44.463499,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3123.08,0.7114
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Masiaboay,-23.901163,44.463499,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.2779
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Masiaboay,-23.901163,44.463499,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3569.23,0.813
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Sakamasay,-23.968806,44.605186,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1800.0,0.41
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Sakamasay,-23.968806,44.605186,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Sakamasay,-23.968806,44.605186,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2975.0,0.6777
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Sakamasay,-23.968806,44.605186,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10461.54,2.383
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Sakamasay,-23.968806,44.605186,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4800.0,1.0934
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Soamanonga,-23.878261,44.7915,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1800.0,0.41
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Soamanonga,-23.878261,44.7915,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2400.0,0.5467
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Soamanonga,-23.878261,44.7915,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Soamanonga,-23.878261,44.7915,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2975.0,0.6777
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Soamanonga,-23.878261,44.7915,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,11000.0,2.5057
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Soamanonga,-23.878261,44.7915,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4800.0,1.0934
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Soaserana,-23.88063,44.908361,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1800.0,0.41
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Soaserana,-23.88063,44.908361,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2400.0,0.5467
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Soaserana,-23.88063,44.908361,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Soaserana,-23.88063,44.908361,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2975.0,0.6777
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Soaserana,-23.88063,44.908361,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.2779
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Soaserana,-23.88063,44.908361,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4800.0,1.0934
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Tameantsoa,-23.543276,44.301403,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1500.0,0.3417
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Tameantsoa,-23.543276,44.301403,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Tameantsoa,-23.543276,44.301403,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2975.0,0.6777
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Tameantsoa,-23.543276,44.301403,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.2779
2022-12-15,Atsimo Andrefana,Betioky Atsimo,Tameantsoa,-23.543276,44.301403,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4800.0,1.0934
2022-12-15,Atsimo Andrefana,Toliary-I,Toliara,-23.3474211,43.6800076,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1400.0,0.3189
2022-12-15,Atsimo Andrefana,Toliary-I,Toliara,-23.3474211,43.6800076,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2000.0,0.4556
2022-12-15,Atsimo Andrefana,Toliary-I,Toliara,-23.3474211,43.6800076,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2100.0,0.4784
2022-12-15,Atsimo Andrefana,Toliary-I,Toliara,-23.3474211,43.6800076,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Atsimo Andrefana,Toliary-I,Toliara,-23.3474211,43.6800076,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,9000.0,2.0501
2022-12-15,Atsimo Andrefana,Toliary-I,Toliara,-23.3474211,43.6800076,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Atsimo Andrefana,Toliary-II,Beheloka,-23.907143,43.678086,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1700.0,0.3872
2022-12-15,Atsimo Andrefana,Toliary-II,Beheloka,-23.907143,43.678086,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Atsimo Andrefana,Toliary-II,Beheloka,-23.907143,43.678086,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3500.0,0.7973
2022-12-15,Atsimo Andrefana,Toliary-II,Beheloka,-23.907143,43.678086,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.2779
2022-12-15,Atsimo Andrefana,Toliary-II,Beheloka,-23.907143,43.678086,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4800.0,1.0934
2022-12-15,Atsimo Andrefana,Toliary-II,Efoetse,-24.077936,43.698933,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1607.69,0.3662
2022-12-15,Atsimo Andrefana,Toliary-II,Efoetse,-24.077936,43.698933,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2625.0,0.5979
2022-12-15,Atsimo Andrefana,Toliary-II,Efoetse,-24.077936,43.698933,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2975.0,0.6777
2022-12-15,Atsimo Andrefana,Toliary-II,Efoetse,-24.077936,43.698933,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.2779
2022-12-15,Atsimo Andrefana,Toliary-II,Efoetse,-24.077936,43.698933,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3600.0,0.82
2022-12-15,Atsimo Atsinanana,Farafangana,Farafangana,-22.8199184,47.8307705,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4556
2022-12-15,Atsimo Atsinanana,Farafangana,Farafangana,-22.8199184,47.8307705,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2537.5,0.578
2022-12-15,Atsimo Atsinanana,Farafangana,Farafangana,-22.8199184,47.8307705,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2712.5,0.6179
2022-12-15,Atsimo Atsinanana,Farafangana,Farafangana,-22.8199184,47.8307705,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,9000.0,2.0501
2022-12-15,Atsimo Atsinanana,Farafangana,Farafangana,-22.8199184,47.8307705,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4000.0,0.9112
2022-12-15,Atsimo Atsinanana,Midongy-Atsimo,Nosifeno,-23.5889382,47.0139669,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1500.0,0.3417
2022-12-15,Atsimo Atsinanana,Midongy-Atsimo,Nosifeno,-23.5889382,47.0139669,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2732.69,0.6225
2022-12-15,Atsimo Atsinanana,Midongy-Atsimo,Nosifeno,-23.5889382,47.0139669,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2826.92,0.6439
2022-12-15,Atsimo Atsinanana,Midongy-Atsimo,Nosifeno,-23.5889382,47.0139669,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,11076.92,2.5232
2022-12-15,Atsimo Atsinanana,Midongy-Atsimo,Nosifeno,-23.5889382,47.0139669,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,2584.62,0.5888
2022-12-15,Atsimo Atsinanana,Vangaindrano,Vangaindrano,-23.3505006,47.6045334,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1500.0,0.3417
2022-12-15,Atsimo Atsinanana,Vangaindrano,Vangaindrano,-23.3505006,47.6045334,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2275.0,0.5182
2022-12-15,Atsimo Atsinanana,Vangaindrano,Vangaindrano,-23.3505006,47.6045334,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2712.5,0.6179
2022-12-15,Atsimo Atsinanana,Vangaindrano,Vangaindrano,-23.3505006,47.6045334,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.2779
2022-12-15,Atsimo Atsinanana,Vangaindrano,Vangaindrano,-23.3505006,47.6045334,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3600.0,0.82
2022-12-15,Vatovavy Fitovinany,Ikongo,Ikongo,-21.87986,47.4360479,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2975.0,0.6777
2022-12-15,Vatovavy Fitovinany,Ikongo,Ikongo,-21.87986,47.4360479,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3150.0,0.7175
2022-12-15,Vatovavy Fitovinany,Ikongo,Ikongo,-21.87986,47.4360479,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,13000.0,2.9613
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Ampasimanjeva,-21.738406,48.03376,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,750.0,0.1708
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Ampasimanjeva,-21.738406,48.03376,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2625.0,0.5979
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Ampasimanjeva,-21.738406,48.03376,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Ampasimanjeva,-21.738406,48.03376,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,14000.0,3.1891
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Ampasimanjeva,-21.738406,48.03376,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3200.0,0.7289
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Manakara,-22.15045,48.00384,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1000.0,0.2278
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Manakara,-22.15045,48.00384,cereals and tubers,Maize,KG,aggregate,Retail,MGA,2000.0,0.4556
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Manakara,-22.15045,48.00384,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2625.0,0.5979
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Manakara,-22.15045,48.00384,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Manakara,-22.15045,48.00384,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,10000.0,2.2779
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Manakara,-22.15045,48.00384,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4800.0,1.0934
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Marofarihy,-22.0249769,47.9695581,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1500.0,0.3417
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Marofarihy,-22.0249769,47.9695581,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2625.0,0.5979
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Marofarihy,-22.0249769,47.9695581,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2625.0,0.5979
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Marofarihy,-22.0249769,47.9695581,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,13000.0,2.9613
2022-12-15,Vatovavy Fitovinany,Manakara Atsimo,Marofarihy,-22.0249769,47.9695581,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3200.0,0.7289
2022-12-15,Vatovavy Fitovinany,Nosy-Varika,Nosy Varika,-20.5827149,48.5313029,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2800.0,0.6378
2022-12-15,Vatovavy Fitovinany,Nosy-Varika,Nosy Varika,-20.5827149,48.5313029,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,2759.62,0.6286
2022-12-15,Vatovavy Fitovinany,Nosy-Varika,Nosy Varika,-20.5827149,48.5313029,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,13000.0,2.9613
2022-12-15,Vatovavy Fitovinany,Nosy-Varika,Nosy Varika,-20.5827149,48.5313029,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,5200.0,1.1845
2023-01-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2416.67,0.5529
2023-01-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Maize,KG,aggregate,Retail,MGA,3440.0,0.7871
2023-01-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2660.0,0.6086
2023-01-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3278.33,0.7501
2023-01-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,8000.0,1.8304
2023-01-15,Androy,Ambovombe-Androy,Ambovombe-androy,-25.17694,46.0869,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,2826.67,0.6467
2023-01-15,Androy,Ambovombe-Androy,Ampamata,-24.474506,45.635673,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1606.67,0.3676
2023-01-15,Androy,Ambovombe-Androy,Ampamata,-24.474506,45.635673,cereals and tubers,Maize,KG,aggregate,Retail,MGA,6133.33,1.4033
2023-01-15,Androy,Ambovombe-Androy,Ampamata,-24.474506,45.635673,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2800.0,0.6406
2023-01-15,Androy,Ambovombe-Androy,Ampamata,-24.474506,45.635673,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,8600.0,1.9676
2023-01-15,Androy,Ambovombe-Androy,Ampamata,-24.474506,45.635673,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,2400.0,0.5491
2023-01-15,Androy,Ambovombe-Androy,Andalantanosy,-24.6695,45.5969,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,2000.0,0.4576
2023-01-15,Androy,Ambovombe-Androy,Andalantanosy,-24.6695,45.5969,cereals and tubers,Maize,KG,aggregate,Retail,MGA,4600.0,1.0525
2023-01-15,Androy,Ambovombe-Androy,Andalantanosy,-24.6695,45.5969,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2800.0,0.6406
2023-01-15,Androy,Ambovombe-Androy,Andalantanosy,-24.6695,45.5969,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3500.0,0.8008
2023-01-15,Androy,Ambovombe-Androy,Andalantanosy,-24.6695,45.5969,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,14500.0,3.3175
2023-01-15,Androy,Ambovombe-Androy,Andalantanosy,-24.6695,45.5969,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,3600.0,0.8237
2023-01-15,Androy,Ambovombe-Androy,Antanimora,-24.8208308,45.6545468,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,3750.0,0.858
2023-01-15,Androy,Ambovombe-Androy,Antanimora,-24.8208308,45.6545468,cereals and tubers,Maize,KG,aggregate,Retail,MGA,5400.0,1.2355
2023-01-15,Androy,Ambovombe-Androy,Antanimora,-24.8208308,45.6545468,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2887.5,0.6606
2023-01-15,Androy,Ambovombe-Androy,Antanimora,-24.8208308,45.6545468,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3500.0,0.8008
2023-01-15,Androy,Ambovombe-Androy,Antanimora,-24.8208308,45.6545468,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,13000.0,2.9743
2023-01-15,Androy,Ambovombe-Androy,Antanimora,-24.8208308,45.6545468,pulses and nuts,Beans (niebe),KG,aggregate,Retail,MGA,4000.0,0.9152
2023-01-15,Androy,Ambovombe-Androy,Imanombo,-24.435268,45.822605,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,1400.0,0.3203
2023-01-15,Androy,Ambovombe-Androy,Imanombo,-24.435268,45.822605,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,2846.67,0.6513
2023-01-15,Androy,Ambovombe-Androy,Imanombo,-24.435268,45.822605,oil and fats,"Oil (vegetable, imported)",L,aggregate,Retail,MGA,8000.0,1.8304
2023-01-15,Androy,Ambovombe-Androy,Jafaro,-24.923359,45.440155,cereals and tubers,Cassava (dry),KG,aggregate,Retail,MGA,3050.0,0.6978
2023-01-15,Androy,Ambovombe-Androy,Jafaro,-24.923359,45.440155,cereals and tubers,Maize,KG,aggregate,Retail,MGA,5066.67,1.1592
2023-01-15,Androy,Ambovombe-Androy,Jafaro,-24.923359,45.440155,cereals and tubers,Rice (imported),KG,aggregate,Retail,MGA,3045.0,0.6967
2023-01-15,Androy,Ambovombe-Androy,Jafaro,-24.923359,45.440155,cereals and tubers,Rice (local),KG,aggregate,Retail,MGA,3500.0,0.8008
